,JM#,LQ Code,LQ Name,Density (lb/gal),pH,Viscosity (cP),Odor,Appearance,Clarity,Color,Quick Solids (%w/w),Foam Height,Date Tested,Adjustments?,QC Initials,Comments,ProdPush?,SubmittedBy,SubmittedTime,viscSpindle,viscSpeed,released
2591,JM00008006,LQGL-AFPB,LQ Gel Alcohol Free Peanut Butter,8.4274,4.25,51750.0,PASS,PASS,PASS,PASS,,,2024-06-11 22:40:23,NO,Javan Quiroz,,,Javan Quiroz,2024-06-11 22:40:41,LV64,4,PASS
2592,JM00008008,LQSH-PPGJ,Pet Preferred Gentle Jasmine Calming SH,8.5815,7.02,11700.0,PASS,PASS,PASS,PASS,0.1456,,2024-08-14 09:17:34,YES,Javan Quiroz,,,Javan Quiroz,2024-08-14 09:49:45,LV63,6,PASS
2593,JM00008009,LQSH-PPMM,Pet Preferred Mango Sensitive Skin SH,8.5781,6.93,11540.0,PASS,PASS,PASS,PASS,0.05,,2024-06-11 13:40:54,YES,Javan Quiroz,,,Javan Quiroz,2024-06-11 13:41:28,63,6,PASS
2594,JM00008010,LQSH-PPPI,Pet Preferred Pineapple Deep Clean SH,8.4932,6.85,12240.0,PASS,PASS,PASS,PASS,0.1456,,2024-06-13 07:58:23,YES,Javan Quiroz,,,Javan Quiroz,2024-06-13 07:58:57,63,6,PASS
2595,JM00008011,LQSH-PPSNP,Pet Preferred Sun Peach Odor Control SH,8.5747,6.96,7340.0,PASS,PASS,PASS,PASS,0.1462,,2024-06-11 13:34:01,YES,Javan Quiroz,,,Javan Quiroz,2024-06-11 13:34:31,LV63,6,PASS
2596,JM00008012,LQCD-LM,LQ Lime and Cocoa Butter Conditioner,6.1784,6.89,2265.0,PASS,PASS,PASS,PASS,0.0896,,2024-06-20 22:56:33,YES,Simeon Boda,Passed after sitting for several days. ,,Simeon Boda,2024-06-20 22:57:15,LV64,80,PASS
2597,JM00008013,LQSH-GN-RT,LQ Gentle Coconut Puppy Shampoo Retail,8.5622,7.18,5840.0,PASS,PASS,PASS,PASS,0.1172,,2024-06-14 06:25:21,NO,Javan Quiroz,,,Javan Quiroz,2024-06-14 06:25:38,LV63,6,PASS
2598,JM00008014,LQSH-LV-R2,SH Fresh & Soothing Lavish 4 in 1 R2,8.598,6.93,8400.0,PASS,PASS,PASS,PASS,0.1167,,2024-06-11 16:13:50,NO,Javan Quiroz,,,Javan Quiroz,2024-06-11 16:14:22,LV63,6,PASS
2599,JM00008015,LQSH-SBSSU,ScentBoost Sweet Summer Deep Cleanse SH,8.5911,7.03,3880.0,PASS,PASS,PASS,PASS,0.1368,,2024-06-18 13:38:44,NO,Rameses Blount,,,Rameses Blount,2024-06-18 13:40:24,LV63,6,PASS
2600,JM00008016,LQSH-PY-CONC,LQ Papaya Coconut Shampoo Concentrate,8.5417,6.69,14120.0,PASS,PASS,PASS,PASS,0.1722,,2024-06-19 11:29:26,YES,Javan Quiroz,,,Javan Quiroz,2024-06-19 11:29:58,LV63,3,PASS
2601,JM00008017,LQSP-TSSH,LQ Spa Lavish Tear Stain Remover,8.552,7.14,5424.0,PASS,PASS,PASS,PASS,,,2024-06-13 21:39:08,NO,Simeon Boda,,,Simeon Boda,2024-06-13 21:39:26,LV63,2.5,PASS
2602,JM00008018,LQSH-TD-R2,LQ PF - Thick Double Shampoo R2,8.6457,6.47,9040.0,PASS,PASS,PASS,PASS,0.1355,,2024-06-17 11:06:23,YES,Simeon Boda,,,Simeon Boda,2024-06-17 11:06:46,LV63,3,PASS
2603,JM00008019,LQSH-CW-R2,LQ Curly Wavy Shampoo R2,8.4603,7.36,8880.0,PASS,PASS,PASS,PASS,0.1297,,2024-06-19 11:27:12,NO,Javan Quiroz,,,Javan Quiroz,2024-06-19 11:27:57,LV63,3,PASS
2604,JM00008020,LQSH-SM-R2,LQ PF - Smooth Shampoo R2,8.6139,7.18,15120.0,PASS,PASS,PASS,PASS,0.1306,,2024-06-19 11:25:46,YES,Javan Quiroz,,,Javan Quiroz,2024-06-19 11:26:10,LV63,3,PASS
2605,JM00008021,LQSP-FRSP,LQ Spa Lavish Fresh Deod Cologne,8.3501,2.84,,PASS,PASS,PASS,PASS,,,2024-06-11 22:39:26,NO,Javan Quiroz,,,Javan Quiroz,2024-06-11 22:39:42,,,PASS
2606,JM00008022,LQTR-PPSP,LQ Tropiclean Pure Plum Deod Spray,8.302,7.62,,PASS,PASS,PASS,PASS,,,2024-06-13 21:37:20,NO,Simeon Boda,,,Simeon Boda,2024-06-13 21:37:34,,,PASS
2607,JM00008023,LQSH-LV-R2,SH Fresh & Soothing Lavish 4 in 1 R2,8.4942,7.02,8980.0,PASS,PASS,PASS,PASS,0.1155,,2024-06-13 21:40:00,NO,Simeon Boda,,,Simeon Boda,2024-06-13 21:41:27,LV63,6,PASS
2608,JM00008025,LQSH-WC-CONC,LQ Spa Lavish White Coat Shampoo Conc,8.3996,6.79,15720.0,PASS,PASS,PASS,PASS,0.1817,,2024-06-14 18:59:07,NO,Simeon Boda,,,Simeon Boda,2024-06-14 19:00:41,LV63,3,PASS
2609,JM00008026,LQCD-LM,LQ Lime and Cocoa Butter Conditioner,7.8581,6.62,2363.0,PASS,PASS,PASS,PASS,,,2024-06-13 21:37:47,YES,Simeon Boda,Passed under Deviation per QUALSM-1325,,Simeon Boda,2024-06-13 21:38:28,LV64,80,PASS
2610,JM00008027,LQSP-SBTZ,ScentBoost Tropical Breeze Deodor SP,8.3498,7.79,,PASS,PASS,PASS,PASS,0.0199,,2024-06-14 19:00:50,NO,Simeon Boda,,,Simeon Boda,2024-06-14 19:01:30,0,0,PASS
2611,JM00008028,LQTR-TRSP,LQ TropiCleanTangle Remover,8.3685,7.72,,PASS,PASS,PASS,PASS,,,2024-06-19 11:26:45,NO,Javan Quiroz,,,Javan Quiroz,2024-06-19 11:27:02,,,PASS
2612,JM00008029,LQDS-BASE,LQ Dental Health Solution BASE,8.5988,3.31,,PASS,PASS,PASS,PASS,,,2024-06-13 21:38:40,NO,Simeon Boda,,,Simeon Boda,2024-06-13 21:38:56,,,PASS
2613,JM00008030,LQCD-DM,LQ DMAT Conditioner,7.886,7.84,4410.0,PASS,PASS,PASS,PASS,0.0791,,2024-06-19 11:23:22,NO,Javan Quiroz,Liquid was passed under QUALSM-834,,Javan Quiroz,2024-06-19 11:24:12,LV64,40,FAIL
2614,JM00008031,CL-VL2-MX,Violet #2 Color Mix,,,,PASS,PASS,PASS,PASS,0.0,,2024-07-19 09:59:26,NO,Jennifer Navarrete,,,Jennifer Navarrette,2024-07-19 10:00:25,,,PASS
2615,JM00008032,LQSH-DRWS,LQ SH Dander Reducing Waterless Cat,8.3527,8.05,,PASS,PASS,PASS,PASS,,,2024-06-11 22:42:12,NO,Javan Quiroz,,,Javan Quiroz,2024-06-11 22:42:28,,,PASS
2616,JM00008033,LQSH-GN-CONC,LQ Gentle Coconut Shampoo Concentrate,8.6029,6.71,17360.0,PASS,PASS,PASS,PASS,0.1682,,2024-06-26 13:03:39,NO,Simeon Boda,,,Simeon Boda,2024-06-26 13:12:16,LV63,3,PASS
2617,JM00008034,LQSH-WA-CONC,SH Watermelon Concentrate,8.5969,6.63,16500.0,PASS,PASS,PASS,PASS,0.1732,,2024-06-26 14:12:19,YES,Rameses Blount,,,Rameses Blount,2024-06-26 14:20:40,LV63,3,PASS
2618,JM00008035,LQDS-AW,LQ Adv Whitening DHS-USA,8.5925,3.35,,PASS,PASS,PASS,PASS,,,2024-06-20 22:57:31,NO,Simeon Boda,,,Simeon Boda,2024-06-20 22:57:51,,,PASS
2619,JM00008036,LQDS-BASE,LQ Dental Health Solution BASE,8.5825,3.31,,PASS,PASS,PASS,PASS,,,2024-06-24 12:44:59,NO,Simeon Boda,,,Simeon Boda,2024-06-24 12:45:15,,,PASS
2620,JM00008039,LQPL-STSH-SS-R2,LQ PL Oatmeal Soothing Shampoo SS R2,8.6647,5.69,15.0,PASS,PASS,PASS,PASS,,,2024-06-24 12:44:12,NO,Simeon Boda,,,Simeon Boda,2024-06-24 12:44:37,LV61,10,PASS
2621,JM00008040,LQSH-SBTZ,ScentBoost Tropical Breeze Odor Dfnse SH,8.6269,6.84,7340.0,PASS,PASS,PASS,PASS,0.1383,,2024-06-19 11:22:48,NO,Javan Quiroz,,,Javan Quiroz,2024-06-19 11:23:07,LV63,6,PASS
2622,JM00008041,LQOX-MDAISP,LQ OxyMed Anti-Itch Medic Soothing Spray,8.383,4.18,,PASS,PASS,PASS,PASS,,,2024-06-19 11:24:23,NO,Javan Quiroz,,,Javan Quiroz,2024-06-19 11:24:38,,,PASS
2623,JM00008042,LQSH-AL-RT,LQ Aloe and Coconut Shampoo Retail,8.5724,6.9,8120.0,PASS,PASS,PASS,PASS,0.1189,,2024-06-19 11:24:46,NO,Javan Quiroz,,,Javan Quiroz,2024-06-19 11:25:01,LV63,6,PASS
2624,JM00008043,LQSH-SN,LQ FS Sensitive Skin Hypo-Allergenic SH,8.6197,7.08,6460.0,PASS,PASS,PASS,PASS,0.1143,,2024-06-20 22:54:29,YES,Simeon Boda,,,Simeon Boda,2024-06-20 22:55:03,LV63,6,PASS
2625,JM00008044,LQSH-OC,SH Fresh & Soothing Odor Control,8.6156,6.4,7740.0,PASS,PASS,PASS,PASS,0.12,,2024-06-22 10:06:09,NO,Javan Quiroz,,,Javan Quiroz,2024-06-22 10:06:29,LV63,6,PASS
2626,JM00008045,LQSH-PYWS,LQ SH Papaya & Coconut Waterless,8.3203,7.81,,PASS,PASS,PASS,PASS,,,2024-06-22 10:06:40,NO,Javan Quiroz,,,Javan Quiroz,2024-06-22 10:06:55,,,PASS
2627,JM00008046,LQSH-EMW,Endurascent Mango Kiwi Shed Control SH,8.6345,6.82,5100.0,PASS,PASS,PASS,PASS,0.1401,,2024-06-21 16:02:56,NO,Simeon Boda,,,Simeon Boda,2024-06-21 16:03:18,LV63,6,PASS
2628,JM00008047,LQFS-IRSP,LQ FS Itch Relief Spray,8.4162,5.18,,PASS,PASS,PASS,PASS,,,2024-06-20 17:03:53,,Simeon Boda,,,Simeon Boda,2024-06-20 17:06:44,,,PASS
2629,JM00008048,CM-ALEX,CM Aloe Extract,,4.9,,,,,,,,2024-06-14 19:03:21,NO,Simeon Boda,,,Simeon Boda,2024-06-14 19:03:31,,,PASS
2630,JM00008049,LQSH-DCWS,LQ SH Deep Cleansing Waterless,8.31,8.03,,PASS,PASS,PASS,PASS,,,2024-06-20 22:55:53,NO,Simeon Boda,,,Simeon Boda,2024-06-20 22:56:08,,,PASS
2631,JM00008050,LQSH-LM-RT,LQ Lime and Coconut Shampoo Retail,8.5618,5.67,7340.0,PASS,PASS,PASS,PASS,0.1202,,2024-06-22 10:07:04,YES,Javan Quiroz,,,Javan Quiroz,2024-06-22 10:07:20,LV63,6,PASS
2632,JM00008051,LQSH-PSSR-PM-R2,LQ Shed Reducing Shampoo Concentrate,8.5659,6.14,4240.0,PASS,PASS,PASS,PASS,0.1719,,2024-06-20 22:55:13,NO,Simeon Boda,,,Simeon Boda,2024-06-20 22:55:46,LV63,6,PASS
2633,JM00008052,LQSH-MDAI-RT,LQ Medicated Anti Itch Shampoo Retail,8.5563,3.59,7500.0,PASS,PASS,PASS,PASS,0.1449,,2024-06-25 16:22:46,NO,Rameses Blount,,,Rameses Blount,2024-06-25 16:25:23,LV63,6,PASS
2634,JM00008053,LQSH-WA,SH Watermelon,8.6171,6.91,7540.0,PASS,PASS,PASS,PASS,,,2024-06-26 14:58:52,NO,Simeon Boda,,,Simeon Boda,2024-06-26 14:59:18,LV63,6,PASS
2635,JM00008054,LQSH-RS,SH Rose Water,8.6208,7.11,7840.0,PASS,PASS,PASS,PASS,,,2024-06-27 17:48:37,YES,Simeon Boda,,,Simeon Boda,2024-06-27 17:49:14,LV63,6,PASS
2636,JM00008055,LQCD-MT-R2,LQ OxyMed Medicated Treatment R2,8.3787,4.29,2900.0,PASS,PASS,PASS,PASS,,,2024-06-27 21:15:52,NO,Simeon Boda,,,Simeon Boda,2024-06-27 21:16:27,LV64,60,PASS
2637,JM00008056,LQSH-GN-RT,LQ Gentle Coconut Puppy Shampoo Retail,8.6133,6.6,11460.0,PASS,PASS,PASS,PASS,0.1189,,2024-07-02 13:59:09,NO,Jennifer Navarrette,,,Javan Quiroz,2024-07-02 14:03:50,LV63,6,PASS
2638,JM00008057,LQDS-SC,LQ DHS Support Skin Health,8.5835,3.4,,PASS,PASS,PASS,PASS,,,2024-06-24 15:43:16,NO,Simeon Boda,,,Simeon Boda,2024-06-24 15:43:34,,,PASS
2639,JM00008058,LQDS-PP,LQ DHS Adv Whitening(CAN)& Puppy(hybrid),8.5929,3.63,,PASS,PASS,PASS,PASS,,,2024-06-25 14:05:26,NO,Simeon Boda,,,Simeon Boda,2024-06-25 14:05:46,,,PASS
2640,JM00008059,LQCD-PSTR,LQ Prostyle Detangling Conditioner,8.1928,7.55,1220.0,PASS,PASS,PASS,PASS,0.079,,2024-07-01 15:39:48,NO,Simeon Boda,,,Simeon Boda,2024-07-01 15:40:07,LV64,60,PASS
2641,JM00008060,LQEC-AL-R2,LQ Ear Cleaner - Alcohol R2,8.1823,3.01,,PASS,PASS,PASS,PASS,0.0,,2024-06-25 16:13:43,NO,Rameses Blount,,,Rameses Blount,2024-06-25 16:18:37,0,0,PASS
2642,JM00008061,LQEC-AF-R2,LQ Ear Cleaner - Alcohol Free R2,8.3561,2.59,,PASS,PASS,PASS,PASS,0.0135,,2024-06-28 14:01:44,NO,Rameses Blount,,,Rameses Blount,2024-06-28 14:31:18,,,PASS
2643,JM00008062,LQCL-CT,LQ UO Cat & Kitten,,7.7,,PASS,PASS,PASS,PASS,,,2024-06-24 15:43:41,NO,Simeon Boda,,,Simeon Boda,2024-06-24 15:44:00,,,PASS
2644,JM00008063,LQSH-CN-R2,LQ PF - Combination Shampoo R2,8.596,6.31,13240.0,PASS,PASS,PASS,PASS,0.1246,,2024-07-08 22:10:42,NO,Jennifer Navarrete,,,Simeon Boda,2024-07-08 22:12:09,LV63,3,PASS
2645,JM00008064,LQSH-SD-R2,LQ PF - Short Double Shampoo R2,8.5125,6.82,19960.0,PASS,PASS,PASS,PASS,0.0,,2024-07-09 11:41:06,YES,Jennifer Navarrete,,,Rameses Blount,2024-07-09 11:43:25,LV63,3,PASS
2646,JM00008068,LQSH-BE-RT,Tropiclean Berry & Coconut SH Retail,8.5208,6.99,9820.0,PASS,PASS,PASS,PASS,,,2024-06-25 15:36:04,NO,Simeon Boda,,,Simeon Boda,2024-06-25 15:36:21,LV63,6,PASS
2647,JM00008069,LQDS-BASE,LQ Dental Health Solution BASE,8.5846,3.27,,PASS,PASS,PASS,PASS,0.0,,2024-06-27 06:34:30,NO,Rameses Blount,,,Rameses Blount,2024-06-27 06:36:25,,,PASS
2648,JM00008070,LQSH-FTST,LQ Natural Flea & Tick Plus Soothing SH,8.2993,5.03,14840.0,PASS,PASS,PASS,PASS,0.161,,2024-06-27 21:16:45,NO,Simeon Boda,,,Simeon Boda,2024-06-27 21:17:13,LV63,3,PASS
2649,JM00008071,LQGL-BASE,LQ Base- Clean Teeth Gel & Brushing Gel,8.3249,5.6,79680.0,PASS,PASS,PASS,PASS,,,2024-07-10 22:03:29,NO,Simeon Boda,,,Simeon Boda,2024-07-10 22:19:26,LV64,2.5,PASS
2650,JM00008072,LQGL-AFPU,LQ Gel Alcohol Free Smoke Flavor Purepal,8.3022,4.24,47400.0,PASS,PASS,PASS,PASS,,,2024-07-24 00:20:06,NO,Javan Quiroz,,,Javan Quiroz,2024-07-24 00:22:29,LV64,4,PASS
2651,JM00008073,LQSH-AL-CONC,LQ Aloe and Coconut Shampoo Concentrate,8.5723,6.71,15280.0,PASS,PASS,PASS,PASS,0.154,,2024-06-28 10:47:16,YES,Rameses Blount,Top Sample Viscosity Was Almost Double.,,Rameses Blount,2024-06-28 10:51:33,LV63,3,PASS
2652,JM00008074,LQCL-DOG,LQ UO Dog & Puppy,,7.7,,PASS,PASS,PASS,PASS,,,2024-06-28 13:18:01,NO,Simeon Boda,,,Simeon Boda,2024-06-28 13:18:31,,,PASS
2653,JM00008076,LQLT-PP,LQ Lotion Paw & Pad,8.3506,6.76,59360.0,PASS,PASS,PASS,PASS,0.1225,,2024-06-28 17:04:06,NO,Simeon Boda,,,Simeon Boda,2024-06-28 17:04:40,LV63,1.5,PASS
2654,JM00008077,LQPL-HASH-SS-R3,LQ PL Hypo-Allergenic Shampoo SS R3,8.6523,5.68,5.4,PASS,PASS,PASS,PASS,,,2024-07-02 14:52:31,,Jennifer Navarrete,,,Javan Quiroz,2024-07-03 14:11:10,LV61,10,PASS
2655,JM00008078,LQSH-FTMS,LQ Natural Flea & Tick Max Strength SH,8.2517,4.89,18320.0,PASS,PASS,PASS,PASS,,,2024-07-01 20:16:14,NO,Javan Quiroz,,,Javan Quiroz,2024-07-01 20:16:31,LV63,3,PASS
2656,JM00008079,LQSH-BE-CONC,LQ Berry and Coconut Shampoo Concentrate,8.5936,6.51,14080.0,PASS,PASS,PASS,PASS,0.1656,,2024-07-01 15:45:00,NO,Javan Quiroz,,,Javan Quiroz,2024-07-01 15:45:31,LV63,3,PASS
2657,JM00008080,LQCD-LM,LQ Lime and Cocoa Butter Conditioner,7.728,7.05,3120.0,PASS,PASS,PASS,PASS,,,2024-07-08 22:12:43,NO,Jennifer Navarrete,,,Simeon Boda,2024-07-08 22:13:17,LV64,80,PASS
2658,JM00008081,LQPL-DCSH-SS-R3,LQ PL Deep Cleaning Shampoo SS R3,8.6416,5.75,19.8,PASS,PASS,PASS,PASS,,,2024-07-08 22:13:40,NO,Simeon Boda,,,Simeon Boda,2024-07-08 22:14:34,LV61,10,PASS
2659,JM00008082,LQSH-LV-R2,SH Fresh & Soothing Lavish 4 in 1 R2,8.586,6.82,9800.0,PASS,PASS,PASS,PASS,0.1144,,2024-07-03 14:13:23,NO,Javan Quiroz,,,Javan Quiroz,2024-07-03 14:13:50,LV63,6,PASS
2660,JM00008083,LQCD-LM,LQ Lime and Cocoa Butter Conditioner,7.4735,6.9,3113.0,PASS,PASS,PASS,PASS,,,2024-07-09 13:12:31,NO,Simeon Boda,,,Simeon Boda,2024-07-09 13:13:01,LV64,80,PASS
2661,JM00008084,LQCD-LM,LQ Lime and Cocoa Butter Conditioner,7.1845,6.38,2025.0,PASS,PASS,PASS,PASS,0.0,,2024-07-11 13:02:05,,Jennifer Navarrete,,,Jennifer Navarrette,2024-07-11 13:04:23,LV64,80,
2662,JM00008085,LQOX-HASP,LQ OxyMed Hypo-Allergenic Spray,8.3742,5.86,,PASS,PASS,PASS,PASS,0.0,,2024-07-09 11:39:33,NO,Rameses Blount,,,Rameses Blount,2024-07-09 11:40:37,,,PASS
2663,JM00008086,LQDS-AW,LQ Adv Whitening DHS-USA,8.5959,3.38,,PASS,PASS,PASS,PASS,,,2024-07-03 14:12:58,NO,Javan Quiroz,,,Javan Quiroz,2024-07-03 14:13:11,,,PASS
2664,JM00008089,LQCL-CT,LQ UO Cat & Kitten,,7.53,,PASS,PASS,PASS,PASS,,,2024-07-24 00:24:43,NO,Javan Quiroz,,,Javan Quiroz,2024-07-24 00:24:55,,,PASS
2665,JM00008090,LQDS-BASE,LQ Dental Health Solution BASE,8.5857,3.24,,PASS,PASS,PASS,PASS,,,2024-07-08 18:00:40,NO,Simeon Boda,,,Simeon Boda,2024-07-08 18:01:00,,,PASS
2666,JM00008091,LQDS-BASE,LQ Dental Health Solution BASE,8.5831,3.26,,PASS,PASS,PASS,PASS,0.0,,2024-07-09 14:38:43,NO,Rameses Blount ,,,Jennifer Navarrette,2024-07-09 14:51:03,,,PASS
2667,JM00008093,LQSH-LV-R2,SH Fresh & Soothing Lavish 4 in 1 R2,8.6194,6.77,10140.0,PASS,PASS,PASS,PASS,0.1117,,2024-07-11 18:18:24,NO,Simeon Boda,,,Simeon Boda,2024-07-11 18:19:36,LV63,6,PASS
2668,JM00008094,LQSH-PSBI-PM-R2,LQ PL Brightening Shampoo PM R2,8.555,6.0,12520.0,PASS,PASS,PASS,PASS,0.1521,,2024-07-09 22:15:16,NO,Simeon Boda,,,Simeon Boda,2024-07-09 22:15:43,LV63,3,PASS
2669,JM00008095,LQSH-PSHA-PM-R2,LQ PL Hypo-Allergenic Shampoo PM R2,8.5551,6.29,10040.0,PASS,PASS,PASS,PASS,0.1668,,2024-07-11 13:10:29,YES,Simeon Boda,,,Simeon Boda,2024-07-11 13:10:59,LV63,6,PASS
2670,JM00008096,LQSH-PY-CONC,LQ Papaya Coconut Shampoo Concentrate,8.6176,6.53,13080.0,PASS,PASS,PASS,PASS,,,2024-07-17 15:08:59,NO,Javan Quiroz,,,Javan Quiroz,2024-07-17 15:09:20,LV63,3,PASS
2671,JM00008098,LQSH-EPI,Endurascent Pineapple Itch Relief SH,8.6079,5.3,8900.0,PASS,PASS,PASS,PASS,0.1393,,2024-07-09 13:50:30,YES,Rameses Blount,,,Rameses Blount,2024-07-09 14:00:22,LV63,6,PASS
2672,JM00008100,LQFT-HMSP,LQ FT Home & Pet Spray,8.3234,6.82,,PASS,PASS,PASS,PASS,,,2024-07-09 17:16:42,NO,Simeon Boda,,,Simeon Boda,2024-07-09 17:17:13,,,PASS
2673,JM00008101,LQPL-BISH-SS-R2,LQ PL Brightening Shampoo SS R2,8.6541,5.6,13.2,PASS,PASS,PASS,PASS,0.0,,2024-07-10 11:34:34,NO,Jennifer Navarrete,,,Jennifer Navarrette,2024-07-10 11:37:06,LV61,10,PASS
2674,JM00008103,LQCD-LM,LQ Lime and Cocoa Butter Conditioner,8.1791,6.92,2175.0,PASS,PASS,PASS,PASS,,,2024-09-19 13:55:23,NO,Javan Quiroz,,,Javan Quiroz,2024-09-19 13:55:39,LV64,80,PASS
2675,JM00008104,LQSH-PSST-PM-R2,LQ PL Oatmeal Soothing Shampoo PM R2,8.5204,6.85,14120.0,PASS,PASS,PASS,PASS,0.1637,,2024-07-13 09:55:28,YES,Simeon Boda,,,Simeon Boda,2024-07-13 09:55:53,LV63,6,PASS
2676,JM00008105,LQSH-GN-RT,LQ Gentle Coconut Puppy Shampoo Retail,8.598,6.76,7640.0,PASS,PASS,PASS,PASS,0.1182,,2024-07-10 17:38:31,NO,Simeon Boda,,,Simeon Boda,2024-07-10 17:43:35,LV63,6,PASS
2677,JM00008106,LQSH-PSSR-PM-R2,LQ Shed Reducing Shampoo Concentrate,8.554,6.43,4520.0,PASS,PASS,PASS,PASS,0.1518,,2024-07-17 15:10:51,YES,Javan Quiroz,,,Javan Quiroz,2024-07-17 15:11:15,LV63,6,PASS
2678,JM00008107,LQSH-AW-RT,LQ Awapuhi Cocounut Shampoo Retail,8.5947,6.64,6680.0,PASS,PASS,PASS,PASS,0.1439,,2024-07-17 15:10:08,YES,Javan Quiroz,,,Javan Quiroz,2024-07-17 15:10:35,LV63,6,PASS
2679,JM00008108,LQSH-BE-RT,Tropiclean Berry & Coconut SH Retail,8.5546,6.71,9980.0,PASS,PASS,PASS,PASS,0.1183,0,2024-07-15 11:37:37,NO,Jennifer Navarrete,,,Jennifer Navarrette,2024-07-15 11:39:44,LV63,6,PASS
2680,JM00008109,LQCD-KW,LQ Kiwi and Cocoa Butter Conditioner,8.2256,6.39,4350.0,PASS,PASS,PASS,PASS,0.0,,2024-07-17 09:05:33,NO,Jennifer Navarrette,,,Jennifer Navarrette,2024-07-17 09:06:53,LV64,60,PASS
2681,JM00008110,LQSH-PR-RT,LQ Spa Pure Shampoo Retail,8.5275,7.14,3516.0,PASS,PASS,PASS,PASS,0.1002,,2024-07-11 13:24:19,NO,Rameses Blount,,,Jennifer Navarrette,2024-07-11 13:25:49,LV62,2.5,PASS
2682,JM00008111,LQSH-WAWS,LQ Shampoo Watermelon Waterless,8.3159,7.36,,PASS,PASS,PASS,PASS,0.0144,,2024-07-11 18:09:00,NO,Simeon Boda,,,Simeon Boda,2024-07-11 18:09:23,0,0,PASS
2683,JM00008112,LQTR-TRSP,LQ TropiCleanTangle Remover,8.3413,7.51,,PASS,PASS,PASS,PASS,,,2024-07-17 15:13:09,NO,Javan Quiroz,,,Javan Quiroz,2024-07-17 15:13:31,,,PASS
2684,JM00008114,LQGL-PB,LQ Gel - Peanut Butter Gel For Dogs,8.2933,6.0,73660.0,PASS,PASS,PASS,PASS,,,2024-07-30 14:59:29,NO,Javan Quiroz,,,Javan Quiroz,2024-07-30 14:59:42,LV64,2.5,PASS
2685,JM00008116,LQSH-LM-CONC,LQ Lime & Coconut Shampoo Concentrate,8.5882,5.15,17280.0,PASS,PASS,PASS,PASS,0.1729,,2024-07-17 15:13:46,NO,Javan Quiroz,,,Javan Quiroz,2024-07-17 15:14:07,LV63,3,PASS
2686,JM00008117,LQSH-RN-CONC,LQ Spa Lavish Renew Shampoo Concentrate,8.3386,6.32,16640.0,PASS,PASS,PASS,PASS,0.1802,,2024-07-18 07:00:45,NO,Javan Quiroz,,,Javan Quiroz,2024-07-18 07:01:08,LV63,3,PASS
2687,JM00008119,LQCD-NR,LQ Spa Nourish Conditioner,7.3316,8.16,2205.0,PASS,PASS,PASS,PASS,0.0883,,2024-07-25 18:10:43,NO,Simeon Boda,,,Simeon Boda,2024-07-25 18:11:09,LV64,40,PASS
2688,JM00008120,LQSH-OAIR,SH Fresh & Soothing Oatmeal Itch Relief,8.5443,7.16,7060.0,PASS,PASS,PASS,PASS,0.1166,,2024-07-17 15:12:23,YES,Javan Quiroz,,,Javan Quiroz,2024-07-17 15:12:59,LV63,6,PASS
2689,JM00008121,LQGL-AW,LQ Gel- Advanced Whitening Gel,8.2682,5.67,61200.0,PASS,PASS,PASS,PASS,,,2024-08-28 14:55:14,NO,Jennifer Navarrete,,,Jennifer Navarrette,2024-08-28 14:58:30,LV64,2.5,PASS
2690,JM00008123,LQDS-BASE,LQ Dental Health Solution BASE,8.5861,3.13,,PASS,PASS,PASS,PASS,0.1316,,2024-07-17 15:11:46,NO,Javan Quiroz,,,Javan Quiroz,2024-07-17 15:12:07,,,PASS
2691,JM00008125,LQDS-SC,LQ DHS Support Skin Health,8.5886,3.29,,PASS,PASS,PASS,PASS,,,2024-07-17 15:09:36,NO,Javan Quiroz,,,Javan Quiroz,2024-07-17 15:09:55,,,PASS
2692,JM00008126,LQGL-AFBASE,LQ Gel Alcohol Free Base,8.0372,4.24,51300.0,PASS,PASS,PASS,PASS,,,2024-07-18 07:01:20,NO,Javan Quiroz,,,Javan Quiroz,2024-07-18 07:01:56,LV64,4,PASS
2693,JM00008128,CL-BL1-MX,Blue #1 Color Mix,,,,PASS,PASS,PASS,PASS,0.0,,2024-07-17 11:00:59,NO,Rameses Blount,,,Rameses Blount,2024-07-17 11:02:45,,,PASS
2694,JM00008129,LQSH-FH-RT,LQ Spa Lavish For Him Shampoo Retail,8.5484,6.97,7640.0,PASS,PASS,PASS,PASS,0.1257,,2024-07-17 15:16:32,NO,Jennifer Navarrete,,,Jennifer Navarrette,2024-07-17 15:18:31,LV63,3,PASS
2695,JM00008130,LQCD-MT-R2,LQ OxyMed Medicated Treatment R2,8.3294,4.19,2140.0,PASS,PASS,PASS,PASS,,,2024-07-18 21:23:56,NO,Simeon Boda,Had to wait a few hours for the conditioner to set-up.,,Simeon Boda,2024-07-18 21:24:35,LV64,60,PASS
2696,JM00008131,LQSH-ERBL,Endurascent Raspberry Lime 3in1 SH,8.6482,6.7,10480.0,PASS,PASS,PASS,PASS,0.1499,,2024-07-18 21:24:57,NO,Simeon Boda,,,Simeon Boda,2024-07-18 21:25:17,LV63,6,PASS
